IdMeasurePoint;Timestamp;Season;Imported;Exported;R1;R2;R3;R4
2913;2025-04-08T10:00:00+02:00;E;0,001;1,288;0,002;0,000;0,083;0,000
2913;2025-04-08T11:00:00+02:00;E;0,000;2,094;0,000;0,000;0,071;0,000
2913;2025-04-08T12:00:00+02:00;E;0,000;2,636;0,000;0,000;0,063;0,000
2913;2025-04-08T13:00:00+02:00;E;0,000;2,852;0,000;0,000;0,062;0,000
2913;2025-04-08T14:00:00+02:00;E;0,000;3,015;0,000;0,002;0,060;0,000
2913;2025-04-08T15:00:00+02:00;E;0,000;2,157;0,000;0,335;0,146;0,000
2913;2025-04-08T16:00:00+02:00;E;0,000;1,163;0,000;0,740;0,020;0,000
2913;2025-04-08T17:00:00+02:00;E;0,001;1,838;0,002;0,003;0,067;0,000
2913;2025-04-08T18:00:00+02:00;E;0,017;0,756;0,002;0,290;0,006;0,001
2913;2025-04-08T19:00:00+02:00;E;0,208;0,165;0,250;0,284;0,000;0,000
2913;2025-04-08T20:00:00+02:00;E;0,144;0,035;0,020;0,001;0,024;0,062
2913;2025-04-08T21:00:00+02:00;E;0,337;0,000;0,000;0,000;0,000;0,108
2913;2025-04-08T22:00:00+02:00;E;0,354;0,000;0,000;0,000;0,000;0,116
2913;2025-04-08T23:00:00+02:00;E;0,410;0,000;0,041;0,000;0,000;0,089
2913;2025-04-09T00:00:00+02:00;E;0,355;0,000;0,016;0,000;0,000;0,276
25561;2025-04-08T01:00:00+02:00;E;0,046;0,000;0,000;0,000;0,000;0,070
25561;2025-04-08T02:00:00+02:00;E;0,046;0,000;0,000;0,000;0,000;0,070
25561;2025-04-08T03:00:00+02:00;E;0,046;0,000;0,000;0,000;0,000;0,071
25561;2025-04-08T04:00:00+02:00;E;0,046;0,000;0,000;0,000;0,000;0,071
25561;2025-04-08T05:00:00+02:00;E;0,046;0,000;0,000;0,000;0,000;0,070
25561;2025-04-08T06:00:00+02:00;E;0,045;0,000;0,000;0,000;0,000;0,070
25561;2025-04-08T07:00:00+02:00;E;0,045;0,000;0,000;0,000;0,000;0,069
25561;2025-04-08T08:00:00+02:00;E;0,131;0,000;0,051;0,000;0,000;0,051
25561;2025-04-08T09:00:00+02:00;E;0,357;0,000;0,185;0,000;0,000;0,000
25561;2025-04-08T10:00:00+02:00;E;0,368;0,000;0,195;0,000;0,000;0,000
25561;2025-04-08T11:00:00+02:00;E;0,363;0,000;0,190;0,000;0,000;0,000
25561;2025-04-08T12:00:00+02:00;E;0,402;0,000;0,196;0,000;0,000;0,000
25561;2025-04-08T13:00:00+02:00;E;0,402;0,000;0,202;0,000;0,000;0,000
25561;2025-04-08T14:00:00+02:00;E;0,394;0,000;0,196;0,000;0,000;0,000
25561;2025-04-08T15:00:00+02:00;E;0,356;0,000;0,204;0,000;0,000;0,000
25561;2025-04-08T16:00:00+02:00;E;0,342;0,000;0,197;0,000;0,000;0,000
25561;2025-04-08T17:00:00+02:00;E;0,371;0,000;0,205;0,000;0,000;0,000
25561;2025-04-08T18:00:00+02:00;E;0,363;0,000;0,200;0,000;0,000;0,000
25561;2025-04-08T19:00:00+02:00;E;0,345;0,000;0,201;0,000;0,000;0,000
25561;2025-04-08T20:00:00+02:00;E;0,106;0,000;0,041;0,000;0,000;0,054
25561;2025-04-08T21:00:00+02:00;E;0,048;0,000;0,001;0,000;0,000;0,067
25561;2025-04-08T22:00:00+02:00;E;0,045;0,000;0,000;0,000;0,000;0,068
25561;2025-04-08T23:00:00+02:00;E;0,046;0,000;0,000;0,000;0,000;0,070
25561;2025-04-09T00:00:00+02:00;E;0,046;0,000;0,000;0,000;0,000;0,070
28696;2025-04-08T01:00:00+02:00;E;2,470;0,000;0,001;0,000;0,000;0,095
28696;2025-04-08T02:00:00+02:00;E;0,167;0,000;0,000;0,000;0,000;0,105
28696;2025-04-08T03:00:00+02:00;E;0,116;0,000;0,000;0,000;0,000;0,115
28696;2025-04-08T04:00:00+02:00;E;0,109;0,000;0,000;0,000;0,000;0,137
28696;2025-04-08T05:00:00+02:00;E;0,100;0,000;0,000;0,000;0,000;0,139
28696;2025-04-08T06:00:00+02:00;E;0,491;0,000;0,000;0,000;0,000;0,117
28696;2025-04-08T07:00:00+02:00;E;0,133;0,000;0,000;0,000;0,000;0,107
28696;2025-04-08T08:00:00+02:00;E;0,109;0,000;0,000;0,000;0,000;0,116
28696;2025-04-08T09:00:00+02:00;E;0,254;0,000;0,002;0,000;0,000;0,119
28696;2025-04-08T10:00:00+02:00;E;0,235;0,000;0,000;0,000;0,000;0,124
28696;2025-04-08T11:00:00+02:00;E;0,450;0,000;0,001;0,000;0,000;0,145
28696;2025-04-08T12:00:00+02:00;E;1,458;0,000;0,000;0,000;0,000;0,152
28696;2025-04-08T13:00:00+02:00;E;2,388;0,000;0,001;0,000;0,000;0,123
28696;2025-04-08T14:00:00+02:00;E;0,705;0,000;0,000;0,000;0,000;0,139
28696;2025-04-08T15:00:00+02:00;E;1,725;0,000;0,003;0,000;0,000;0,177
28696;2025-04-08T16:00:00+02:00;E;1,194;0,000;0,000;0,000;0,000;0,147
28696;2025-04-08T17:00:00+02:00;E;0,499;0,000;0,000;0,000;0,000;0,115
28696;2025-04-08T18:00:00+02:00;E;1,766;0,000;0,000;0,000;0,000;0,114
28696;2025-04-08T19:00:00+02:00;E;0,324;0,000;0,000;0,000;0,000;0,139
28696;2025-04-08T20:00:00+02:00;E;0,473;0,000;0,006;0,000;0,000;0,145
28696;2025-04-08T21:00:00+02:00;E;0,242;0,000;0,000;0,000;0,000;0,126
28696;2025-04-08T22:00:00+02:00;E;0,314;0,000;0,000;0,000;0,000;0,121
28696;2025-04-08T23:00:00+02:00;E;1,025;0,000;0,000;0,000;0,000;0,116
28696;2025-04-09T00:00:00+02:00;E;1,822;0,000;0,000;0,000;0,000;0,174
24436;2025-04-08T01:00:00+02:00;E;0,006;0,000;0,007;0,000;0,000;0,000
24436;2025-04-08T02:00:00+02:00;E;0,006;0,000;0,008;0,000;0,000;0,000
24436;2025-04-08T03:00:00+02:00;E;0,006;0,000;0,007;0,000;0,000;0,000
24436;2025-04-08T04:00:00+02:00;E;0,006;0,000;0,008;0,000;0,000;0,000
24436;2025-04-08T05:00:00+02:00;E;0,006;0,000;0,007;0,000;0,000;0,000
24436;2025-04-08T06:00:00+02:00;E;0,005;0,000;0,007;0,000;0,000;0,000
24436;2025-04-08T07:00:00+02:00;E;0,006;0,000;0,007;0,000;0,000;0,000
24436;2025-04-08T08:00:00+02:00;E;0,006;0,000;0,006;0,000;0,000;0,000
24436;2025-04-08T09:00:00+02:00;E;0,006;0,000;0,005;0,000;0,000;0,000
24436;2025-04-08T10:00:00+02:00;E;0,005;0,000;0,006;0,000;0,000;0,000
24436;2025-04-08T11:00:00+02:00;E;0,007;0,000;0,006;0,000;0,000;0,001
24436;2025-04-08T12:00:00+02:00;E;0,005;0,000;0,006;0,000;0,000;0,000
24436;2025-04-08T13:00:00+02:00;E;0,007;0,000;0,007;0,000;0,000;0,000
24436;2025-04-08T14:00:00+02:00;E;0,007;0,000;0,005;0,000;0,000;0,000
24436;2025-04-08T15:00:00+02:00;E;0,005;0,000;0,007;0,000;0,000;0,000
24436;2025-04-08T16:00:00+02:00;E;0,006;0,000;0,006;0,000;0,000;0,000
24436;2025-04-08T17:00:00+02:00;E;0,006;0,000;0,006;0,000;0,000;0,000
24436;2025-04-08T18:00:00+02:00;E;0,005;0,000;0,006;0,000;0,000;0,000
24436;2025-04-08T19:00:00+02:00;E;0,006;0,000;0,007;0,000;0,000;0,000
24436;2025-04-08T20:00:00+02:00;E;0,005;0,000;0,006;0,000;0,000;0,000
24436;2025-04-08T21:00:00+02:00;E;0,006;0,000;0,006;0,000;0,000;0,000
